"subject id","activity","signal name","mean","std"
28,"standing","tBodyGyro Z",0.0865,-0.9255
28,"walking","tBodyGyro Z",0.1161,-0.2426
28,"walking downstairs","tBodyGyro Z",0.1386,-0.307
28,"walking upstairs","tBodyGyro Z",0.1037,-0.1893
28,"laying","tBodyGyroJerk X",-0.1045,-0.9608
28,"sitting","tBodyGyroJerk X",-0.0954,-0.9822
28,"standing","tBodyGyroJerk X",-0.1022,-0.9283
28,"walking","tBodyGyroJerk X",-0.093,-0.3994
28,"walking downstairs","tBodyGyroJerk X",-0.0266,-0.1639
28,"walking upstairs","tBodyGyroJerk X",-0.0806,-0.4943
28,"laying","tBodyGyroJerk Y",-0.0356,-0.9804
28,"sitting","tBodyGyroJerk Y",-0.0408,-0.9807
28,"standing","tBodyGyroJerk Y",-0.0431,-0.973
28,"walking","tBodyGyroJerk Y",-0.0515,-0.639
28,"walking downstairs","tBodyGyroJerk Y",-0.057,-0.4246
28,"walking upstairs","tBodyGyroJerk Y",-0.0493,-0.6906
28,"laying","tBodyGyroJerk Z",-0.0535,-0.9814
28,"sitting","tBodyGyroJerk Z",-0.0579,-0.971
28,"standing","tBodyGyroJerk Z",-0.0526,-0.9565
28,"walking","tBodyGyroJerk Z",-0.0594,-0.4409
28,"walking downstairs","tBodyGyroJerk Z",-0.0776,-0.3362
28,"walking upstairs","tBodyGyroJerk Z",-0.0753,-0.6036
28,"laying","tBodyAccMag",-0.9581,-0.9546
28,"sitting","tBodyAccMag",-0.9558,-0.9478
28,"standing","tBodyAccMag",-0.9255,-0.9177
28,"walking","tBodyAccMag",-0.1807,-0.3927
28,"walking downstairs","tBodyAccMag",0.1044,0.1355
28,"walking upstairs","tBodyAccMag",-0.1862,-0.2119
28,"laying","tGravityAccMag",-0.9581,-0.9546
28,"sitting","tGravityAccMag",-0.9558,-0.9478
28,"standing","tGravityAccMag",-0.9255,-0.9177
28,"walking","tGravityAccMag",-0.1807,-0.3927
28,"walking downstairs","tGravityAccMag",0.1044,0.1355
28,"walking upstairs","tGravityAccMag",-0.1862,-0.2119
28,"laying","tBodyAccJerkMag",-0.9785,-0.9733
28,"sitting","tBodyAccJerkMag",-0.9733,-0.9703
28,"standing","tBodyAccJerkMag",-0.9596,-0.9541
28,"walking","tBodyAccJerkMag",-0.2992,-0.3904
28,"walking downstairs","tBodyAccJerkMag",-0.0708,-0.0419
28,"walking upstairs","tBodyAccJerkMag",-0.3881,-0.3254
28,"laying","tBodyGyroMag",-0.9371,-0.9289
28,"sitting","tBodyGyroMag",-0.9552,-0.9511
28,"standing","tBodyGyroMag",-0.8942,-0.8769
28,"walking","tBodyGyroMag",-0.3108,-0.4605
28,"walking downstairs","tBodyGyroMag",-0.0682,-0.2245
28,"walking upstairs","tBodyGyroMag",-0.2634,-0.4769
28,"laying","tBodyGyroJerkMag",-0.9782,-0.9698
28,"sitting","tBodyGyroJerkMag",-0.9812,-0.9784
28,"standing","tBodyGyroJerkMag",-0.9597,-0.9563
28,"walking","tBodyGyroJerkMag",-0.5462,-0.5799
28,"walking downstairs","tBodyGyroJerkMag",-0.3404,-0.4071
28,"walking upstairs","tBodyGyroJerkMag",-0.6203,-0.6701
28,"laying","fBodyAcc X",-0.9739,-0.9673
28,"sitting","fBodyAcc X",-0.9798,-0.985
28,"standing","fBodyAcc X",-0.9725,-0.9803
28,"walking","fBodyAcc X",-0.2801,-0.2988
28,"walking downstairs","fBodyAcc X",0.0891,0.1378
28,"walking upstairs","fBodyAcc X",-0.2661,-0.2337
28,"laying","fBodyAcc Y",-0.9584,-0.942
28,"sitting","fBodyAcc Y",-0.9464,-0.9399
28,"standing","fBodyAcc Y",-0.8934,-0.8745
28,"walking","fBodyAcc Y",-0.1279,-0.1688
28,"walking downstairs","fBodyAcc Y",0.1864,0.0653
28,"walking upstairs","fBodyAcc Y",-0.1906,-0.1786
28,"laying","fBodyAcc Z",-0.9611,-0.9568
28,"sitting","fBodyAcc Z",-0.9522,-0.933
28,"standing","fBodyAcc Z",-0.9345,-0.8976
28,"walking","fBodyAcc Z",-0.3563,-0.326
28,"walking downstairs","fBodyAcc Z",-0.3082,-0.4169
28,"walking upstairs","fBodyAcc Z",-0.4017,-0.2817
28,"laying","fBodyAccJerk X",-0.98,-0.9822
28,"sitting","fBodyAccJerk X",-0.9769,-0.9778
28,"standing","fBodyAccJerk X",-0.9685,-0.9717
28,"walking","fBodyAccJerk X",-0.3626,-0.3671
28,"walking downstairs","fBodyAccJerk X",-0.0269,-0.098
28,"walking upstairs","fBodyAccJerk X",-0.3189,-0.3703
28,"laying","fBodyAccJerk Y",-0.9781,-0.9811
28,"sitting","fBodyAccJerk Y",-0.9631,-0.964
28,"standing","fBodyAccJerk Y",-0.9352,-0.937
28,"walking","fBodyAccJerk Y",-0.2945,-0.1918
28,"walking downstairs","fBodyAccJerk Y",-0.0127,-0.0018
28,"walking upstairs","fBodyAccJerk Y",-0.358,-0.349
28,"laying","fBodyAccJerk Z",-0.9703,-0.9745
28,"sitting","fBodyAccJerk Z",-0.9729,-0.9783
28,"standing","fBodyAccJerk Z",-0.9648,-0.9736
28,"walking","fBodyAccJerk Z",-0.4988,-0.5746
28,"walking downstairs","fBodyAccJerk Z",-0.3653,-0.4885
28,"walking upstairs","fBodyAccJerk Z",-0.5878,-0.6879
28,"laying","fBodyGyro X",-0.9468,-0.9581
28,"sitting","fBodyGyro X",-0.9737,-0.9816
28,"standing","fBodyGyro X",-0.8804,-0.8867
28,"walking","fBodyGyro X",-0.3747,-0.5455
28,"walking downstairs","fBodyGyro X",-0.03,-0.3455
28,"walking upstairs","fBodyGyro X",-0.4036,-0.5564
28,"laying","fBodyGyro Y",-0.9658,-0.9576
28,"sitting","fBodyGyro Y",-0.9631,-0.9532
28,"standing","fBodyGyro Y",-0.9482,-0.9361
28,"walking","fBodyGyro Y",-0.5047,-0.4975
28,"walking downstairs","fBodyGyro Y",-0.2171,-0.2931
28,"walking upstairs","fBodyGyro Y",-0.5221,-0.46
28,"laying","fBodyGyro Z",-0.9612,-0.9663
28,"sitting","fBodyGyro Z",-0.9542,-0.9616
28,"standing","fBodyGyro Z",-0.9267,-0.932
28,"walking","fBodyGyro Z",-0.255,-0.3082
28,"walking downstairs","fBodyGyro Z",-0.1844,-0.4165
28,"walking upstairs","fBodyGyro Z",-0.3182,-0.2262
28,"laying","fBodyAccMag",-0.961,-0.9576
28,"sitting","fBodyAccMag",-0.9539,-0.9523
28,"standing","fBodyAccMag",-0.9291,-0.9239
28,"walking","fBodyAccMag",-0.3522,-0.5116
28,"walking downstairs","fBodyAccMag",0.1888,-0.0741
28,"walking upstairs","fBodyAccMag",-0.2135,-0.3346
28,"laying","fBodyBodyAccJerkMag",-0.9734,-0.9723
28,"sitting","fBodyBodyAccJerkMag",-0.9692,-0.9708
28,"standing","fBodyBodyAccJerkMag",-0.9527,-0.955
28,"walking","fBodyBodyAccJerkMag",-0.3608,-0.4363
28,"walking downstairs","fBodyBodyAccJerkMag",-0.0129,-0.0884
28,"walking upstairs","fBodyBodyAccJerkMag",-0.2944,-0.3745
28,"laying","fBodyBodyGyroMag",-0.9442,-0.9317
28,"sitting","fBodyBodyGyroMag",-0.9603,-0.9535
28,"standing","fBodyBodyGyroMag",-0.9097,-0.8785
28,"walking","fBodyBodyGyroMag",-0.5146,-0.5168
28,"walking downstairs","fBodyBodyGyroMag",-0.2234,-0.3629
28,"walking upstairs","fBodyBodyGyroMag",-0.5348,-0.5282
28,"laying","fBodyBodyGyroJerkMag",-0.9718,-0.9693
28,"sitting","fBodyBodyGyroJerkMag",-0.9795,-0.9784
28,"standing","fBodyBodyGyroJerkMag",-0.9588,-0.956
28,"walking","fBodyBodyGyroJerkMag",-0.596,-0.5891
28,"walking downstairs","fBodyBodyGyroJerkMag",-0.3967,-0.4647
28,"walking upstairs","fBodyBodyGyroJerkMag",-0.6625,-0.7049
29,"laying","tBodyAcc X",0.2873,-0.9842
29,"sitting","tBodyAcc X",0.2772,-0.9907
29,"standing","tBodyAcc X",0.278,-0.9961
29,"walking","tBodyAcc X",0.272,-0.1743
29,"walking downstairs","tBodyAcc X",0.2931,0.1674
29,"walking upstairs","tBodyAcc X",0.2654,-0.0868
29,"laying","tBodyAcc Y",-0.0172,-0.9902
29,"sitting","tBodyAcc Y",-0.0166,-0.9632
29,"standing","tBodyAcc Y",-0.0173,-0.9693
29,"walking","tBodyAcc Y",-0.0163,-0.0918
29,"walking downstairs","tBodyAcc Y",-0.0149,-0.1225
29,"walking upstairs","tBodyAcc Y",-0.0299,-0.1221
29,"laying","tBodyAcc Z",-0.1095,-0.9873
29,"sitting","tBodyAcc Z",-0.1104,-0.9681
29,"standing","tBodyAcc Z",-0.1087,-0.9802
29,"walking","tBodyAcc Z",-0.1066,-0.2428
29,"walking downstairs","tBodyAcc Z",-0.0981,-0.2232
29,"walking upstairs","tBodyAcc Z",-0.118,0.0995
29,"laying","tGravityAcc X",-0.3468,-0.9729
29,"sitting","tGravityAcc X",0.8916,-0.9847
29,"standing","tGravityAcc X",0.9745,-0.9968
29,"walking","tGravityAcc X",0.9624,-0.9783
29,"walking downstairs","tGravityAcc X",0.9485,-0.9417
29,"walking upstairs","tGravityAcc X",0.9293,-0.9542
29,"laying","tGravityAcc Y",0.8075,-0.9942
29,"sitting","tGravityAcc Y",0.1557,-0.9736
29,"standing","tGravityAcc Y",-0.0585,-0.9851
29,"walking","tGravityAcc Y",-0.1273,-0.9753
29,"walking downstairs","tGravityAcc Y",-0.0761,-0.9139
29,"walking upstairs","tGravityAcc Y",-0.2271,-0.923
29,"laying","tGravityAcc Z",0.5905,-0.9858
29,"sitting","tGravityAcc Z",0.2863,-0.966
29,"standing","tGravityAcc Z",0.0316,-0.9845
29,"walking","tGravityAcc Z",0.0956,-0.946
29,"walking downstairs","tGravityAcc Z",0.092,-0.8693
29,"walking upstairs","tGravityAcc Z",0.0444,-0.8588
29,"laying","tBodyAccJerk X",0.0719,-0.992
29,"sitting","tBodyAccJerk X",0.0745,-0.9935
29,"standing","tBodyAccJerk X",0.0753,-0.9937
29,"walking","tBodyAccJerk X",0.0854,-0.2214
29,"walking downstairs","tBodyAccJerk X",0.0637,-0.024
29,"walking upstairs","tBodyAccJerk X",0.1063,-0.1824
29,"laying","tBodyAccJerk Y",0.0117,-0.9895
29,"sitting","tBodyAccJerk Y",0.006,-0.9841
29,"standing","tBodyAccJerk Y",0.0115,-0.9833
29,"walking","tBodyAccJerk Y",0.0224,-0.0872
29,"walking downstairs","tBodyAccJerk Y",6e-04,-0.0773
29,"walking upstairs","tBodyAccJerk Y",-7e-04,-0.3886
29,"laying","tBodyAccJerk Z",0.0024,-0.9933
29,"sitting","tBodyAccJerk Z",0.0032,-0.9902
29,"standing","tBodyAccJerk Z",3e-04,-0.9906
29,"walking","tBodyAccJerk Z",0.0094,-0.4618
29,"walking downstairs","tBodyAccJerk Z",-0.0141,-0.4788
29,"walking upstairs","tBodyAccJerk Z",-0.0291,-0.6788
29,"laying","tBodyGyro X",-0.0258,-0.9943
29,"sitting","tBodyGyro X",-0.0379,-0.9902
29,"standing","tBodyGyro X",-0.0276,-0.978
29,"walking","tBodyGyro X",-0.008,-0.5989
29,"walking downstairs","tBodyGyro X",-0.0374,-0.2821
29,"walking upstairs","tBodyGyro X",0.0932,-0.3239
29,"laying","tBodyGyro Y",-0.0762,-0.9928
29,"sitting","tBodyGyro Y",-0.0756,-0.9883
29,"standing","tBodyGyro Y",-0.0721,-0.9904
29,"walking","tBodyGyro Y",-0.082,-0.1818
29,"walking downstairs","tBodyGyro Y",-0.0851,-0.3905
29,"walking upstairs","tBodyGyro Y",-0.1523,0.0461
29,"laying","tBodyGyro Z",0.1274,-0.975
29,"sitting","tBodyGyro Z",0.058,-0.9712
29,"standing","tBodyGyro Z",0.0828,-0.9834
29,"walking","tBodyGyro Z",0.0857,-0.4302
29,"walking downstairs","tBodyGyro Z",0.0822,-0.3111
29,"walking upstairs","tBodyGyro Z",0.0854,-0.3748
29,"laying","tBodyGyroJerk X",-0.0995,-0.9965
29,"sitting","tBodyGyroJerk X",-0.0954,-0.9933
29,"standing","tBodyGyroJerk X",-0.0989,-0.9833
29,"walking","tBodyGyroJerk X",-0.1069,-0.3959
29,"walking downstairs","tBodyGyroJerk X",-0.0744,-0.3478
29,"walking upstairs","tBodyGyroJerk X",-0.1304,-0.4749
29,"laying","tBodyGyroJerk Y",-0.0387,-0.9971
29,"sitting","tBodyGyroJerk Y",-0.04,-0.9953
29,"standing","tBodyGyroJerk Y",-0.0405,-0.9955
29,"walking","tBodyGyroJerk Y",-0.048,-0.5879
29,"walking downstairs","tBodyGyroJerk Y",-0.0671,-0.6935
29,"walking upstairs","tBodyGyroJerk Y",-0.0511,-0.7342
29,"laying","tBodyGyroJerk Z",-0.0674,-0.9954
29,"sitting","tBodyGyroJerk Z",-0.047,-0.9928
29,"standing","tBodyGyroJerk Z",-0.0545,-0.9907
29,"walking","tBodyGyroJerk Z",-0.0392,-0.5041
29,"walking downstairs","tBodyGyroJerk Z",-0.036,-0.3798
29,"walking upstairs","tBodyGyroJerk Z",-0.0681,-0.5584
29,"laying","tBodyAccMag",-0.9865,-0.9816
29,"sitting","tBodyAccMag",-0.978,-0.9693
29,"standing","tBodyAccMag",-0.9847,-0.9817
29,"walking","tBodyAccMag",-0.0955,-0.2627
29,"walking downstairs","tBodyAccMag",0.1037,0.1345
29,"walking upstairs","tBodyAccMag",0.0083,-0.0415
29,"laying","tGravityAccMag",-0.9865,-0.9816
29,"sitting","tGravityAccMag",-0.978,-0.9693
29,"standing","tGravityAccMag",-0.9847,-0.9817
29,"walking","tGravityAccMag",-0.0955,-0.2627
29,"walking downstairs","tGravityAccMag",0.1037,0.1345
29,"walking upstairs","tGravityAccMag",0.0083,-0.0415
29,"laying","tBodyAccJerkMag",-0.9927,-0.9946
29,"sitting","tBodyAccJerkMag",-0.9907,-0.9905
29,"standing","tBodyAccJerkMag",-0.9908,-0.9905
29,"walking","tBodyAccJerkMag",-0.2402,-0.133
29,"walking downstairs","tBodyAccJerkMag",-0.1386,-0.0308
29,"walking upstairs","tBodyAccJerkMag",-0.3443,-0.2545
29,"laying","tBodyGyroMag",-0.9719,-0.977
29,"sitting","tBodyGyroMag",-0.9624,-0.9716
29,"standing","tBodyGyroMag",-0.9807,-0.9754
29,"walking","tBodyGyroMag",-0.2806,-0.3588
29,"walking downstairs","tBodyGyroMag",-0.123,-0.2674
29,"walking upstairs","tBodyGyroMag",0.044,-0.08
29,"laying","tBodyGyroJerkMag",-0.9973,-0.9977
29,"sitting","tBodyGyroJerkMag",-0.9954,-0.9949
29,"standing","tBodyGyroJerkMag",-0.9921,-0.9915
29,"walking","tBodyGyroJerkMag",-0.5062,-0.6122
29,"walking downstairs","tBodyGyroJerkMag",-0.5392,-0.5971
29,"walking upstairs","tBodyGyroJerkMag",-0.6173,-0.7128
29,"laying","fBodyAcc X",-0.9866,-0.9834
29,"sitting","fBodyAcc X",-0.9911,-0.9906
29,"standing","fBodyAcc X",-0.995,-0.9966
29,"walking","fBodyAcc X",-0.1358,-0.1904
29,"walking downstairs","fBodyAcc X",0.1107,0.1874
29,"walking upstairs","fBodyAcc X",-0.1098,-0.0791
29,"laying","fBodyAcc Y",-0.989,-0.9907
29,"sitting","fBodyAcc Y",-0.9696,-0.9617
29,"standing","fBodyAcc Y",-0.9733,-0.9683
29,"walking","fBodyAcc Y",-0.035,-0.1821
29,"walking downstairs","fBodyAcc Y",-0.0212,-0.2393
29,"walking upstairs","fBodyAcc Y",-0.196,-0.1413
29,"laying","fBodyAcc Z",-0.9895,-0.9864
29,"sitting","fBodyAcc Z",-0.9756,-0.9658
29,"standing","fBodyAcc Z",-0.9841,-0.9788
29,"walking","fBodyAcc Z",-0.2797,-0.2833
29,"walking downstairs","fBodyAcc Z",-0.2667,-0.2621
29,"walking upstairs","fBodyAcc Z",-0.3205,0.2031
29,"laying","fBodyAccJerk X",-0.9922,-0.9925
29,"sitting","fBodyAccJerk X",-0.9934,-0.9942
29,"standing","fBodyAccJerk X",-0.9937,-0.9941
29,"walking","fBodyAccJerk X",-0.2105,-0.3073
29,"walking downstairs","fBodyAccJerk X",-0.0382,-0.0986
29,"walking upstairs","fBodyAccJerk X",-0.2251,-0.2114
29,"laying","fBodyAccJerk Y",-0.9894,-0.9905
29,"sitting","fBodyAccJerk Y",-0.9839,-0.9855
29,"standing","fBodyAccJerk Y",-0.9832,-0.9848
29,"walking","fBodyAccJerk Y",-0.088,-0.155
29,"walking downstairs","fBodyAccJerk Y",-0.0978,-0.1204
29,"walking upstairs","fBodyAccJerk Y",-0.4089,-0.4086
29,"laying","fBodyAccJerk Z",-0.992,-0.9931
29,"sitting","fBodyAccJerk Z",-0.9885,-0.9904
29,"standing","fBodyAccJerk Z",-0.9885,-0.9913
29,"walking","fBodyAccJerk Z",-0.3949,-0.529
29,"walking downstairs","fBodyAccJerk Z",-0.4112,-0.5473
29,"walking upstairs","fBodyAccJerk Z",-0.6462,-0.7101
29,"laying","fBodyGyro X",-0.9931,-0.9947
29,"sitting","fBodyGyro X",-0.9884,-0.9907
29,"standing","fBodyGyro X",-0.9745,-0.9792
29,"walking","fBodyGyro X",-0.4315,-0.6543
29,"walking downstairs","fBodyGyro X",-0.1894,-0.3191
29,"walking upstairs","fBodyGyro X",-0.2605,-0.3503
29,"laying","fBodyGyro Y",-0.9937,-0.9922
29,"sitting","fBodyGyro Y",-0.9903,-0.9873
29,"standing","fBodyGyro Y",-0.9916,-0.9896
29,"walking","fBodyGyro Y",-0.3622,-0.0941
29,"walking downstairs","fBodyGyro Y",-0.4631,-0.3549
29,"walking upstairs","fBodyGyro Y",-0.394,0.2343
29,"laying","fBodyGyro Z",-0.9762,-0.9769
29,"sitting","fBodyGyro Z",-0.9739,-0.9729
29,"standing","fBodyGyro Z",-0.9837,-0.9847
29,"walking","fBodyGyro Z",-0.3973,-0.4941
29,"walking downstairs","fBodyGyro Z",-0.1992,-0.4162
29,"walking upstairs","fBodyGyro Z",-0.3417,-0.4442
29,"laying","fBodyAccMag",-0.9868,-0.9816
29,"sitting","fBodyAccMag",-0.9733,-0.9712
29,"standing","fBodyAccMag",-0.9845,-0.9822
29,"walking","fBodyAccMag",-0.2357,-0.3933
29,"walking downstairs","fBodyAccMag",0.116,-0.0331
29,"walking upstairs","fBodyAccMag",-0.1083,-0.156
29,"laying","fBodyBodyAccJerkMag",-0.994,-0.9944
29,"sitting","fBodyBodyAccJerkMag",-0.9901,-0.9898
29,"standing","fBodyBodyAccJerkMag",-0.9898,-0.9903
29,"walking","fBodyBodyAccJerkMag",-0.109,-0.1695
29,"walking downstairs","fBodyBodyAccJerkMag",4e-04,-0.0798
29,"walking upstairs","fBodyBodyAccJerkMag",-0.2391,-0.2806
29,"laying","fBodyBodyGyroMag",-0.984,-0.9767
29,"sitting","fBodyBodyGyroMag",-0.9803,-0.971
29,"standing","fBodyBodyGyroMag",-0.9809,-0.9759
29,"walking","fBodyBodyGyroMag",-0.4168,-0.4292
29,"walking downstairs","fBodyBodyGyroMag",-0.3815,-0.323
29,"walking upstairs","fBodyBodyGyroMag",-0.3572,-0.0743
29,"laying","fBodyBodyGyroJerkMag",-0.9976,-0.9976
29,"sitting","fBodyBodyGyroJerkMag",-0.9951,-0.9947
29,"standing","fBodyBodyGyroJerkMag",-0.9917,-0.9915
29,"walking","fBodyBodyGyroJerkMag",-0.6285,-0.6187
29,"walking downstairs","fBodyBodyGyroJerkMag",-0.5966,-0.6267
29,"walking upstairs","fBodyBodyGyroJerkMag",-0.6975,-0.7565
30,"laying","tBodyAcc X",0.281,-0.9764
30,"sitting","tBodyAcc X",0.2683,-0.9836
30,"standing","tBodyAcc X",0.2771,-0.9776
30,"walking","tBodyAcc X",0.2764,-0.3464
30,"walking downstairs","tBodyAcc X",0.2832,-0.0578
30,"walking upstairs","tBodyAcc X",0.2714,-0.3505
30,"laying","tBodyAcc Y",-0.0194,-0.9542
30,"sitting","tBodyAcc Y",-0.008,-0.9379
30,"standing","tBodyAcc Y",-0.017,-0.8917
30,"walking","tBodyAcc Y",-0.0176,-0.1736
30,"walking downstairs","tBodyAcc Y",-0.0174,-0.0273
30,"walking upstairs","tBodyAcc Y",-0.0253,-0.1273
30,"laying","tBodyAcc Z",-0.1037,-0.967
30,"sitting","tBodyAcc Z",-0.0995,-0.9507
30,"standing","tBodyAcc Z",-0.1088,-0.9129
30,"walking","tBodyAcc Z",-0.0986,-0.1205
30,"walking downstairs","tBodyAcc Z",-0.1,-0.2173
30,"walking upstairs","tBodyAcc Z",-0.1247,0.0249
30,"laying","tGravityAcc X",-0.3447,-0.9796
30,"sitting","tGravityAcc X",0.8255,-0.9784
30,"standing","tGravityAcc X",0.9686,-0.9964
30,"walking","tGravityAcc X",0.9652,-0.9798
30,"walking downstairs","tGravityAcc X",0.958,-0.9589
30,"walking upstairs","tGravityAcc X",0.9318,-0.954
30,"laying","tGravityAcc Y",0.7327,-0.9889
30,"sitting","tGravityAcc Y",0.1146,-0.9594
30,"standing","tGravityAcc Y",-0.1003,-0.9581
30,"walking","tGravityAcc Y",-0.1577,-0.9702
30,"walking downstairs","tGravityAcc Y",-0.1267,-0.9187
30,"walking upstairs","tGravityAcc Y",-0.2266,-0.9149
30,"laying","tGravityAcc Z",0.6815,-0.9833
30,"sitting","tGravityAcc Z",0.3448,-0.9566
30,"standing","tGravityAcc Z",0.0243,-0.9492
30,"walking","tGravityAcc Z",-0.0039,-0.944
30,"walking downstairs","tGravityAcc Z",0.0288,-0.8777
30,"walking upstairs","tGravityAcc Z",-0.0221,-0.8624
30,"laying","tBodyAccJerk X",0.0752,-0.9775
30,"sitting","tBodyAccJerk X",0.076,-0.9889
30,"standing","tBodyAccJerk X",0.0752,-0.9684
30,"walking","tBodyAccJerk X",0.0689,-0.3744
30,"walking downstairs","tBodyAccJerk X",0.0884,-0.2266
30,"walking upstairs","tBodyAccJerk X",0.058,-0.5354
30,"laying","tBodyAccJerk Y",0.0108,-0.971
30,"sitting","tBodyAccJerk Y",0.0098,-0.9804
30,"standing","tBodyAccJerk Y",0.0121,-0.9573
30,"walking","tBodyAccJerk Y",0.022,-0.2707
30,"walking downstairs","tBodyAccJerk Y",-0.0076,-0.1947
30,"walking upstairs","tBodyAccJerk Y",-0.0036,-0.5872
30,"laying","tBodyAccJerk Z",-4e-04,-0.9795
30,"sitting","tBodyAccJerk Z",-0.0028,-0.9882
30,"standing","tBodyAccJerk Z",0.0019,-0.9689
30,"walking","tBodyAccJerk Z",-0.0074,-0.5214
30,"walking downstairs","tBodyAccJerk Z",-0.0118,-0.4671
30,"walking upstairs","tBodyAccJerk Z",0.0162,-0.7619
30,"laying","tBodyGyro X",-0.0268,-0.9737
30,"sitting","tBodyGyro X",-0.0358,-0.9881
30,"standing","tBodyGyro X",-0.0276,-0.9114
30,"walking","tBodyGyro X",-0.046,-0.3879
30,"walking downstairs","tBodyGyro X",-0.0746,-0.2659
30,"walking upstairs","tBodyGyro X",-0.0036,-0.4938
30,"laying","tBodyGyro Y",-0.0761,-0.966
30,"sitting","tBodyGyro Y",-0.0744,-0.9765
30,"standing","tBodyGyro Y",-0.067,-0.9407
30,"walking","tBodyGyro Y",-0.0649,0.006
30,"walking downstairs","tBodyGyro Y",-0.0693,-0.2854
30,"walking upstairs","tBodyGyro Y",-0.078,-0.084
30,"laying","tBodyGyro Z",0.0938,-0.9689
30,"sitting","tBodyGyro Z",0.0702,-0.9551
30,"standing","tBodyGyro Z",0.0803,-0.9308
30,"walking","tBodyGyro Z",0.084,-0.1826
30,"walking downstairs","tBodyGyro Z",0.0896,-0.2954
30,"walking upstairs","tBodyGyro Z",0.0815,-0.2116
30,"laying","tBodyGyroJerk X",-0.1023,-0.9838
30,"sitting","tBodyGyroJerk X",-0.0953,-0.9939
30,"standing","tBodyGyroJerk X",-0.0997,-0.9601
30,"walking","tBodyGyroJerk X",-0.0874,-0.4603
30,"walking downstairs","tBodyGyroJerk X",-0.0616,-0.5428
30,"walking upstairs","tBodyGyroJerk X",-0.1084,-0.7427
30,"laying","tBodyGyroJerk Y",-0.0385,-0.9804
30,"sitting","tBodyGyroJerk Y",-0.0408,-0.9925
30,"standing","tBodyGyroJerk Y",-0.0438,-0.9681
30,"walking","tBodyGyroJerk Y",-0.0617,-0.4976
30,"walking downstairs","tBodyGyroJerk Y",-0.0497,-0.6138
30,"walking upstairs","tBodyGyroJerk Y",-0.0141,-0.7433
30,"laying","tBodyGyroJerk Z",-0.0596,-0.9808
30,"sitting","tBodyGyroJerk Z",-0.0488,-0.9881
30,"standing","tBodyGyroJerk Z",-0.052,-0.9708
30,"walking","tBodyGyroJerk Z",-0.0446,-0.4762
30,"walking downstairs","tBodyGyroJerk Z",-0.0544,-0.4989
30,"walking upstairs","tBodyGyroJerk Z",-0.0364,-0.6652
30,"laying","tBodyAccMag",-0.9698,-0.9602
30,"sitting","tBodyAccMag",-0.9575,-0.9429
30,"standing","tBodyAccMag",-0.9306,-0.9166
30,"walking","tBodyAccMag",-0.1951,-0.3599
30,"walking downstairs","tBodyAccMag",-0.0374,-0.0136
30,"walking upstairs","tBodyAccMag",-0.1376,-0.3274
30,"laying","tGravityAccMag",-0.9698,-0.9602
30,"sitting","tGravityAccMag",-0.9575,-0.9429
30,"standing","tGravityAccMag",-0.9306,-0.9166
30,"walking","tGravityAccMag",-0.1951,-0.3599
30,"walking downstairs","tGravityAccMag",-0.0374,-0.0136
30,"walking upstairs","tGravityAccMag",-0.1376,-0.3274
30,"laying","tBodyAccJerkMag",-0.9792,-0.9696
30,"sitting","tBodyAccJerkMag",-0.9878,-0.9861
30,"standing","tBodyAccJerkMag",-0.9712,-0.9508
30,"walking","tBodyAccJerkMag",-0.3521,-0.3538
30,"walking downstairs","tBodyAccJerkMag",-0.2937,-0.1253
30,"walking upstairs","tBodyAccJerkMag",-0.5966,-0.5618
30,"laying","tBodyGyroMag",-0.9623,-0.9513
30,"sitting","tBodyGyroMag",-0.9558,-0.9606
30,"standing","tBodyGyroMag",-0.9139,-0.8872
30,"walking","tBodyGyroMag",-0.023,-0.2668
30,"walking downstairs","tBodyGyroMag",-0.0955,-0.2083
30,"walking upstairs","tBodyGyroMag",-0.1136,-0.1693
30,"laying","tBodyGyroJerkMag",-0.9851,-0.9762
30,"sitting","tBodyGyroJerkMag",-0.9937,-0.9913
30,"standing","tBodyGyroJerkMag",-0.973,-0.956
30,"walking","tBodyGyroJerkMag",-0.4721,-0.547
30,"walking downstairs","tBodyGyroJerkMag",-0.5743,-0.6177
30,"walking upstairs","tBodyGyroJerkMag",-0.7188,-0.7744
30,"laying","fBodyAcc X",-0.9748,-0.977
30,"sitting","fBodyAcc X",-0.985,-0.9832
30,"standing","fBodyAcc X",-0.972,-0.9804
30,"walking","fBodyAcc X",-0.3514,-0.3449
30,"walking downstairs","fBodyAcc X",-0.107,-0.0405
30,"walking upstairs","fBodyAcc X",-0.4204,-0.3263
30,"laying","fBodyAcc Y",-0.96,-0.9536
30,"sitting","fBodyAcc Y",-0.9541,-0.934
30,"standing","fBodyAcc Y",-0.9195,-0.8856
30,"walking","fBodyAcc Y",-0.1939,-0.2156
30,"walking downstairs","fBodyAcc Y",-0.0217,-0.0935
30,"walking upstairs","fBodyAcc Y",-0.2978,-0.1043
30,"laying","fBodyAcc Z",-0.9703,-0.9672
30,"sitting","fBodyAcc Z",-0.9663,-0.9462
30,"standing","fBodyAcc Z",-0.9381,-0.9073
30,"walking","fBodyAcc Z",-0.3096,-0.0931
30,"walking downstairs","fBodyAcc Z",-0.2581,-0.2574
30,"walking upstairs","fBodyAcc Z",-0.3675,0.1214
30,"laying","fBodyAccJerk X",-0.9769,-0.9804
